data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6955233,170,COL1329,1329,1-Oct-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Venezuela),Labour Group (Venezuela),7,37,South America,Colombia,Norte De Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,La Opinion (Colombia),National,"On 1 October 2019, in Cucuta (Norte De Santander), a Venezuelan street vendor was shot to death by unidentified suspects in the neighbourhood of Cerro Norte. The reasons behind the crime were unknown, and there were no arrests reported.",1,1582840318,COL
6931204,170,COL1324,1324,30-Sep-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Colombia),,3,Unidentified Armed Group (Colombia),,3,33,South America,Colombia,Cauca,San Sebastian,,Las Guacas,1.821,-76.7755,2,BBC News,International,"On 30 September 2019, in Las Guacas (Cauca), an armed clash took place between unidentified armed groups. Neither the identity of the perpetrators nor the motives behind the shoot-out were known. No injuries or fatalities were reported. No arrests were reported either.",0,1582839794,COL
6944021,170,COL1327,1327,30-Sep-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Toribio,,Toribio,2.9515,-76.2711,1,El Tiempo (Colombia),National,"On 30 October 2019, in Toribio (Cauca), a civilian was shot to death by unidentified suspects, who assaulted him from a motorbike. The victim was an indigenous man, founder of the Indigenous Association ""Avelino UI"", and also member of other socio-political groups in the region. No arrests were reported.",1,1582839961,COL
6944063,170,COL1322,1322,30-Sep-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Buenos Aires,,Buenos Aires,3.015,-76.6427,1,El Tiempo (Colombia),National,"On September 30 2019, in Buenos Aires, Cauca, an indigenous leader was kidnapped by an armed man. It is reported that the victim was tortured by five people. Supposedly, the victim was kidnapped due to a kidnapping that happened in previous days. The victim was left tied on a pole alive.",0,1582839961,COL
6944366,170,COL1326,1326,30-Sep-19,2019,2,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Bolivar,Tiquisio,,Tiquisio Nuevo,8.507,-74.3383,1,El Universal (Colombia),National,"As reported on 30 September 2019, in Tiquisio Nuevo (Bolivar), family members and students gathered in front of the municipality hall to protest over remodelation work of the high school facilities, which were in an advanced state of decay. [size=no report]",0,1582839962,COL
6933156,170,COL1321,1321,30-Sep-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Colombia Reports,National,"On September 30 2019, at the Universidad del Atlantico, Barranquilla, students protested due to corruption within the institution and sexual harassment practices by the rector of the University. It is reported that protests will take place in several cities in the country. [size=no report]",0,1582839801,COL
6968305,170,COL1323,1323,30-Sep-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Antioquia,Taraza,,La Caucana,7.6412,-75.5228,1,Seguimiento,National,"On September 30, 2019, in La Caucana, in Tarazas jurisdiction, Antioquia department, unidentified armed men started shooting against civilians at a club. Three men were killed and another six were injured. According to police reports, the victims were coca-growers and members of the voluntary crop substitution project. In the territories of this location were known for being in dispute between Clan del Golfo and Los Caparros. No arrests were reported. 3 fatalities recorded.",3,1582840373,COL
6937087,170,COL1325,1325,30-Sep-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Antioquia,Taraza,,Taraza,7.5801,-75.4014,2,El Colombiano,Subnational,"On 30 September 2019, in Taraza (Antioquia), members of human rights organizations engaged in protest against the recent killings of two civilians that had taken place in the city. [size=no report]",0,1582839939,COL
6944462,170,COL1320,1320,29-Sep-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Norte De Santander,Tibu,,Tibu,8.6395,-72.7359,1,El Universal (Colombia),National,"As reported on 29 September 2019, in the rural area of the municipality of Tibu (Norte De Santander), a former FARC combatant was killed in the district of La Gabarra. Neither the identity of the perpetrators nor the reasons behind the killing were known. No arrests were reported.",1,1582839962,COL
6930001,170,COL1319,1319,28-Sep-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,ELN: National Liberation Army,,2,Military Forces of Colombia (2018-),,1,12,South America,Colombia,Norte De Santander,Tibu,,Tibu,8.6395,-72.7359,2,AFP,International,"On 28 September 2019, in the rural area of Tibu, Norte de Santander department, a military unit was ambushed with explosives devices. Sources claimed ELN forces perpetrated the attack, which killed two soldiers, and three more injured.",2,1582839790,COL
6931175,170,COL1318,1318,28-Sep-19,2019,2,Strategic developments,Arrests,Police Forces of Colombia (2018-),,1,FARC Dissident - 6th Front: Revolutionary Armed Forces of Colombia Dissident Faction (6th Front),,2,12,South America,Colombia,Cauca,Caloto,,Caloto,3.0341,-76.4085,1,BBC News,International,"As reported on 28 September 2019, in Caloto (Cauca), the alleged leader of support networks of the FARC Dissident 6th Front was arrested in a residence in the community of Pajarito. Behind the arrest warrant there were terrorism and homicide charges. No fatalites were reported.",0,1582839794,COL
6938636,170,COL1314,1314,27-Sep-19,2019,1,Riots,Mob violence,Rioters (Colombia),Students (Colombia),5,Civilians (Colombia),Government of Colombia (2018-),7,57,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota-La Candelaria,4.5931,-74.0712,1,El Espectador,National,"On 27 September 2019, in Bogota- Candelaria, a group of masked rioters attacked the office of the student loans in the center of the city. The group threw rocks and other elements to the building facilities. [size=no report]",0,1582839944,COL
6953230,170,COL1317,1317,27-Sep-19,2019,2,Battles,Armed clash,Military Forces of Colombia (2018-),Police Forces of Colombia (2018-),1,EPL: Popular Liberation Army,,2,12,South America,Colombia,Norte De Santander,Sardinata,,Sardinata,8.082,-72.8008,1,InSight Crime,Other,"As reported on September 27 2019, in Sardinata, north of Santander, a Popular Liberation Army (EPL) leader was killed by military and police officers. During the operation, another EPL commander was arrested. It is reported that this operation will further decline EPL's activities with drug trafficking.",1,1582840235,COL
6938639,170,COL1313,1313,27-Sep-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,El Espectador,National,"On 27 September 2019, in Bogota, nearly 5,000 students marched through the streets of the city in a protest against police brutality and recent events of corruption registered in a public university in the country. [size=nearly 5,000]",0,1582839944,COL
6944070,170,COL1315,1315,27-Sep-19,2019,2,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Valle Del Cauca,Cali,,Cali,3.4372,-76.5225,1,El Tiempo (Colombia),National,"As reported on 27 September 2019, in Cali, Valle Del Cauca, citizens protested against the water disruption in their neighborhood. [size=no report]",0,1582839961,COL
6931199,170,COL1316,1316,27-Sep-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Patia,,Patia,2.0692,-77.0533,2,BBC News,International,"As reported on 27 September 2019, in the rural sector of El Patia (Cauca) one of the founding members of the Balboa Peasant Association was murdered. Neither the identity of the suspects nor the motives behind the crime were known. No arrests were reported.",1,1582839794,COL
6944356,170,COL1306,1306,26-Sep-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Guardia Indigena; Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Paez,,Belalcazar,2.6439,-75.9695,2,El Universal (Colombia),National,"On 26 September 2019, in the rural area of the municipality of Paez, Cauca department, unidentified armed men killed a member of the Guardia Indigena in the area Taravira.",1,1582839962,COL
6938478,170,COL1307,1307,26-Sep-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),Students (Colombia),5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota-Teusaquillo,4.6411,-74.0857,1,El Espectador,National,"On 26 September 2019, in Bogota-Teusaquillo, students and ESMAD police Forces clashed during a demonstration held by students against the excessive use of force by police officers. [size=no report]",0,1582839943,COL
6944120,170,COL1311,1311,26-Sep-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia); Farmers (Colombia),7,37,South America,Colombia,Cauca,Patia,,Patia,2.0692,-77.0533,1,El Tiempo (Colombia),National,"On 26 September 2019, in Patia (Cauca), an indigenous peasant leader was driving his motorbike when unidentified suspects shot him to death. The perpetrators managed to escape and there was no report of arrests.",1,1582839961,COL
6944431,170,COL1309,1309,26-Sep-19,2019,2,Battles,Armed clash,Military Forces of Colombia (2018-),Police Forces of Colombia (2018-),1,EPL: Popular Liberation Army,,2,12,South America,Colombia,Norte De Santander,Sardinata,,Las Mercedes,8.4167,-73.3401,1,El Universal (Colombia),National,"As reported on 26 September 2019, in Las Mercedes, Norte de Santander department, Military Forces of Colombia and Police Forces armed clashed against EPL fighters. One EPL member was killed and another one captured.",1,1582839962,COL
6938802,170,COL1312,1312,26-Sep-19,2019,1,Riots,Mob violence,Rioters (Colombia),Labour Group (Colombia),5,Civilians (Colombia),Labour Group (Colombia),7,57,South America,Colombia,Atlantico,Soledad,,Soledad,10.9102,-74.7848,1,El Heraldo (Colombia),National,"On 26 September 2019, in Soledad, Atlantico department, rioters, identified by witnesses as moto-cab drivers, attacked a bus of the public transport system. Two passengers were reported injured. [size=no report]",0,1582839944,COL
6969819,170,COL1308,1308,26-Sep-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Cauca,Caloto,,Caloto,3.0341,-76.4085,2,Vanguardia Liberal,National,"As reported on 26 September 2019, in the rural area of the municipality of Caloto, Cauca, unidentified armed men killed a former FARC militant. The event was reported in the hamlet known as Las Juntas.",1,1582840377,COL
6937081,170,COL1310,1310,26-Sep-19,2019,2,Strategic developments,Change to group/activity,FARC Dissident - 18th Front: Revolutionary Armed Forces of Colombia Dissident Faction (18th Front),,2,,,0,20,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,3,El Colombiano,Subnational,"As reported on 26 September 2019, FARC dissident Faction 18th declared they were joining the armed organization of the newly dissident formed by Ivan Marquez, Jesus Santrinch, and El Paisa --that recently issued a call to arms. The statements were published in a video that authorities believed was recorded in the Nudo de Paramilli, Antioquia department.",0,1582839939,COL
6932248,170,COL1304,1304,25-Sep-19,2019,2,Battles,Armed clash,Gulf Clan,,3,ELN: National Liberation Army,,2,23,South America,Colombia,Antioquia,Murindo,,Murindo,6.9777,-76.8175,2,Blu Radio,National,"As reported on 25 September 2019, in the rural area of the municipality of Murindo in Antioquia department, armed clashes between AGC/Gulf Clan and ELN forces were registered. No casualties/injuries reported.",0,1582839798,COL
